,shape,price,carat,cut,color,clarity,report,type
16911,9,1250,0.45,4,4,4,1,1
16912,9,1250,0.41,3,1,4,1,1
16913,9,1250,0.45,4,4,6,1,1
16914,9,1250,0.45,4,1,4,1,1
16915,1,1250,0.5,3,0,5,1,1
16916,9,1250,0.46,3,0,3,1,1
16917,5,1250,0.5,3,1,3,1,1
16918,2,1250,0.5,4,1,6,1,1
16919,5,1250,0.51,2,0,5,1,1
16920,9,1250,0.4,2,2,6,1,1
16921,9,1250,0.4,4,2,5,1,1
16922,9,1250,0.46,3,4,5,1,1
16923,9,1250,0.51,3,3,3,1,1
16924,9,1250,0.4,4,0,5,1,1
16925,9,1250,0.4,4,4,7,1,1
16926,9,1250,0.4,2,0,5,1,1
16927,5,1250,0.52,3,3,5,1,1
16928,9,1250,0.5,4,5,5,1,1
16929,9,1250,0.41,3,0,6,1,1
16930,9,1250,0.44,3,1,5,1,1
16931,9,1250,0.54,2,5,5,1,1
16932,9,1250,0.41,3,3,1,1,1
16933,9,1250,0.43,3,1,6,1,1
16934,9,1250,0.35,3,0,7,1,1
16935,6,1250,0.5,2,1,3,1,1
16936,9,1250,0.4,4,0,7,1,1
16937,2,1250,0.5,2,6,6,1,1
16938,9,1250,0.57,3,6,7,1,1
16939,9,1250,0.3,3,0,1,1,1
16940,5,1250,0.5,1,0,4,1,1
16941,7,1250,0.5,2,5,6,1,1
16942,8,1250,0.5,3,4,4,1,1
16943,9,1250,0.41,3,3,4,1,1
16944,9,1250,0.36,3,0,7,1,1
16945,9,1250,0.41,3,2,4,1,1
16946,9,1250,0.5,1,5,2,1,1
16947,9,1250,0.41,3,1,5,1,1
16948,9,1250,0.51,3,6,3,1,1
16949,9,1250,0.41,3,0,5,1,1
16950,9,1250,0.41,4,1,7,1,1
16951,9,1250,0.34,3,2,1,1,1
16952,9,1250,0.4,3,2,7,1,1
16953,9,1250,0.42,3,2,7,1,1
16954,9,1250,0.4,4,1,7,1,1
16955,7,1250,0.5,2,2,4,1,1
16956,9,1250,0.39,3,2,6,1,1
16957,9,1250,0.4,2,1,7,1,1
16958,9,1250,0.43,3,3,7,1,1
16959,5,1250,0.5,2,1,2,1,1
16960,9,1250,0.37,3,1,6,1,1
16961,2,1250,0.53,2,0,5,1,1
16962,9,1250,0.4,2,3,6,1,1
16963,9,1250,0.3,3,2,6,1,1
16964,2,1250,0.71,2,6,2,1,1
16965,9,1250,0.4,2,0,7,1,1
16966,9,1250,0.41,3,2,6,1,1
16967,9,1250,0.41,3,2,1,1,1
16968,9,1250,0.6,4,5,3,1,1
16969,9,1250,0.36,3,2,7,1,1
16970,2,1250,0.51,2,4,5,1,1
16971,9,1250,0.53,3,5,2,1,1
16972,3,1250,0.54,2,0,5,1,1
16973,9,1250,0.3,2,2,6,1,1
16974,9,1250,0.4,4,0,6,1,1
16975,9,1250,0.38,3,0,7,1,1
16976,9,1250,0.31,3,0,6,1,1
16977,5,1250,0.53,3,2,3,1,1
16978,9,1250,0.42,3,4,6,1,1
16979,5,1250,0.5,2,1,3,1,1
16980,5,1250,0.5,4,2,2,1,1
16981,2,1250,0.49,2,3,7,1,1
16982,5,1250,0.5,2,0,3,1,1
16983,9,1250,0.41,3,0,4,1,1
16984,6,1250,0.5,1,0,5,1,1
16985,2,1250,0.5,1,1,7,1,1
16986,4,1250,0.5,1,4,5,1,1
16987,9,1250,0.5,4,0,3,1,1
16988,9,1250,0.31,3,1,1,1,1
16989,2,1250,0.6,3,3,2,1,1
16990,9,1250,0.45,3,0,2,1,1
16991,9,1250,0.4,3,0,5,1,1
16992,9,1250,0.31,3,0,1,1,1
16993,9,1250,0.41,3,0,2,1,1
16994,9,1250,0.46,4,3,7,1,1
16995,9,1250,0.5,3,6,2,1,1
16996,2,1250,0.5,2,2,7,1,1
16997,9,1250,0.5,3,3,3,1,1
16998,9,1250,0.5,2,3,3,1,1
16999,9,1250,0.46,3,2,2,1,1
17000,9,1250,0.4,3,2,6,1,1
17001,6,1250,0.5,2,3,5,1,1
17002,5,1250,0.41,2,0,5,1,1
17003,9,1250,0.46,3,6,4,1,1
17004,6,1250,0.6,1,1,3,1,1
17005,8,1250,0.5,2,1,4,1,1
17006,5,1250,0.5,1,1,5,1,1
17007,9,1250,0.45,3,2,5,1,1
17008,9,1250,0.5,1,2,3,1,1
17009,7,1250,0.59,4,3,2,1,1
17010,9,1250,0.3,4,0,1,1,1
17011,9,1250,0.45,4,3,7,1,1
17012,9,1250,0.42,3,3,7,1,1
17013,9,1250,0.5,2,1,3,1,1
17014,2,1250,0.5,2,4,7,1,1
17015,2,1250,0.45,2,1,6,1,1
17016,7,1250,0.5,2,1,4,1,1
17017,9,1250,0.5,3,5,2,1,1
17018,9,1250,0.4,2,0,4,1,1
17019,9,1250,0.4,3,1,2,1,1
17020,9,1250,0.41,3,4,6,1,1
17021,9,1250,0.37,4,0,7,1,1
17022,9,1250,0.4,3,4,4,1,1
17023,6,1250,0.51,2,0,7,1,1
17024,9,1250,0.4,2,3,5,1,1
17025,9,1250,0.43,2,2,4,1,1
17026,9,1250,0.4,2,2,5,1,1
17027,5,1250,0.51,3,0,2,1,1
17028,5,1250,0.52,2,2,3,1,1
17029,9,1250,0.46,3,4,6,1,1
17030,9,1250,0.4,3,4,5,1,1
17031,5,1250,0.59,4,0,3,1,1
17032,5,1250,0.5,2,4,2,1,1
17033,2,1250,0.5,4,3,5,1,1
17034,9,1250,0.36,3,1,7,1,1
17035,9,1260,0.43,3,4,1,1,1
17036,9,1260,0.33,3,2,6,1,1
17037,9,1260,0.44,3,1,6,1,1
17038,9,1260,0.45,3,1,2,1,1
17039,9,1260,0.5,1,3,3,1,1
17040,9,1260,0.4,4,2,7,1,1
17041,9,1260,0.32,3,0,6,1,1
17042,9,1260,0.6,3,6,4,1,1
17043,6,1260,0.5,2,0,5,1,1
17044,9,1260,0.33,3,1,1,1,1
17045,9,1260,0.42,3,3,5,1,1
17046,9,1260,0.46,4,4,6,1,1
17047,9,1260,0.42,3,3,7,1,1
17048,9,1260,0.5,3,4,3,1,1
17049,9,1260,0.33,3,0,1,1,1
17050,9,1260,0.4,3,3,4,1,1
17051,9,1260,0.4,3,2,6,1,1
17052,9,1260,0.41,3,0,6,1,1
17053,9,1260,0.4,2,2,6,1,1
17054,2,1260,0.5,3,2,4,1,1
17055,4,1260,0.5,3,2,2,1,1
17056,9,1260,0.5,2,5,2,1,1
17057,5,1260,0.51,2,2,4,1,1
17058,9,1260,0.4,4,2,6,1,1
17059,9,1260,0.57,3,5,2,1,1
17060,9,1260,0.31,2,0,1,1,1
17061,9,1260,0.38,2,1,6,1,1
17062,9,1260,0.4,3,2,5,1,1
17063,9,1260,0.5,2,1,3,1,1
17064,9,1260,0.4,2,2,7,1,1
17065,9,1260,0.43,3,1,6,1,1
17066,9,1260,0.5,4,5,5,1,1
17067,9,1260,0.4,2,2,4,1,1
17068,5,1260,0.5,4,4,5,1,1
17069,5,1260,0.51,2,0,3,1,1
17070,9,1260,0.4,2,2,5,1,1
17071,9,1260,0.4,3,0,7,1,1
17072,9,1260,0.4,4,1,4,1,1
17073,9,1260,0.4,2,3,7,1,1
17074,1,1260,0.5,4,4,4,1,1
17075,3,1260,0.5,2,4,5,1,1
17076,5,1260,0.5,2,1,2,1,1
17077,9,1260,0.4,2,0,5,1,1
17078,7,1260,0.7,1,6,3,1,1
17079,9,1260,0.4,3,4,5,1,1
17080,5,1260,0.5,2,3,2,1,1
17081,7,1260,0.5,3,2,2,1,1
17082,9,1260,0.41,3,1,4,1,1
17083,9,1260,0.53,3,6,5,1,1
17084,9,1260,0.54,3,6,3,1,1
17085,3,1260,0.51,2,1,2,1,1
17086,9,1260,0.32,3,1,1,1,1
17087,9,1260,0.31,3,0,6,1,1
17088,9,1260,0.53,3,1,3,1,1
17089,9,1260,0.41,3,0,5,1,1
17090,9,1260,0.4,3,1,7,1,1
17091,9,1260,0.4,2,1,4,1,1
17092,9,1260,0.5,1,5,2,1,1
17093,9,1260,0.45,4,2,4,1,1
17094,9,1260,0.45,4,0,4,1,1
17095,9,1260,0.41,3,3,6,1,1
17096,9,1260,0.45,4,4,7,1,1
17097,9,1260,0.42,3,1,5,1,1
17098,9,1260,0.4,3,0,5,1,1
17099,9,1260,0.4,4,0,4,1,1
17100,1,1260,0.51,3,0,2,1,1
17101,9,1260,0.4,3,3,7,1,1
17102,9,1260,0.36,3,1,1,1,1
17103,9,1260,0.45,2,0,5,1,1
17104,9,1260,0.34,3,0,6,1,1
17105,5,1260,0.5,4,0,5,1,1
17106,9,1260,0.4,2,1,5,1,1
17107,9,1260,0.42,2,1,5,1,1
17108,9,1260,0.43,3,1,4,1,1
17109,2,1260,0.5,4,1,4,1,1
17110,5,1260,0.5,2,3,3,1,1
17111,4,1260,0.5,2,3,2,1,1
17112,6,1260,0.52,2,1,3,1,1
17113,4,1260,0.5,2,0,5,1,1
17114,2,1260,0.4,2,0,6,1,1
17115,6,1260,0.5,2,2,4,1,1
17116,9,1260,0.43,3,3,4,1,1
17117,9,1260,0.53,0,2,2,1,1
17118,9,1260,0.44,3,2,5,1,1
17119,9,1260,0.41,3,1,6,1,1
17120,9,1260,0.4,3,1,5,1,1
17121,9,1260,0.4,3,2,7,1,1
17122,9,1260,0.4,4,0,7,1,1
17123,9,1260,0.42,3,2,6,1,1
17124,9,1260,0.34,3,0,7,1,1
17125,6,1260,0.53,2,2,6,1,1
17126,9,1260,0.45,3,5,1,1,1
17127,6,1260,0.5,4,0,7,1,1
17128,9,1260,0.45,4,4,6,1,1
17129,9,1260,0.45,4,3,4,1,1
17130,9,1260,0.4,2,0,7,1,1
17131,9,1260,0.49,4,3,2,1,1
17132,6,1260,0.5,4,1,7,1,1
17133,9,1260,0.49,2,4,3,1,1
17134,9,1260,0.53,3,4,2,1,1
17135,9,1260,0.5,4,4,2,1,1
17136,9,1260,0.41,3,1,5,1,1
17137,9,1260,0.62,3,5,3,1,1
17138,9,1260,0.4,3,1,4,1,1
17139,9,1260,0.37,3,0,7,1,1
17140,9,1260,0.4,4,2,4,1,1
17141,9,1260,0.41,2,0,4,1,1
17142,9,1260,0.38,3,0,4,1,1
17143,5,1260,0.4,2,0,4,1,1
17144,9,1260,0.4,3,2,4,1,1
17145,4,1260,0.51,2,1,3,1,1
17146,9,1260,0.46,4,2,5,1,1
17147,5,1260,0.52,2,3,3,1,1
17148,9,1260,0.4,3,4,4,1,1
17149,2,1260,0.5,4,3,4,1,1
17150,2,1260,0.5,4,2,5,1,1
17151,9,1260,0.4,2,4,5,1,1
17152,7,1260,0.59,2,5,5,1,1
17153,9,1260,0.42,3,0,4,1,1
17154,5,1260,0.51,4,3,2,1,1
17155,9,1260,0.37,3,2,7,1,1
17156,9,1260,0.6,3,6,2,1,1
17157,9,1260,0.42,3,3,6,1,1
17158,7,1260,0.58,1,2,4,1,1
17159,9,1260,0.5,4,3,3,1,1
17160,9,1260,0.45,3,0,2,1,1
17161,9,1260,0.51,1,3,3,1,1
17162,9,1260,0.5,1,2,3,1,1
17163,9,1260,0.41,3,4,1,1,1
17164,5,1260,0.52,2,2,2,1,1
17165,9,1260,0.5,0,3,2,1,1
17166,6,1260,0.5,4,1,4,1,1
17167,6,1260,0.5,2,0,4,1,1
17168,9,1260,0.46,4,1,4,1,1
17169,9,1260,0.4,2,1,7,1,1
17170,9,1260,0.43,3,0,7,1,1
17171,5,1260,0.5,2,1,3,1,1
17172,9,1260,0.37,3,1,6,1,1
17173,9,1260,0.43,3,5,7,1,1
17174,9,1260,0.4,3,3,5,1,1
17175,6,1260,0.5,2,1,2,1,1
17176,9,1260,0.34,3,1,1,1,1
17177,9,1260,0.45,3,3,5,1,1
17178,9,1260,0.43,3,4,5,1,1
17179,9,1260,0.5,4,1,2,1,1
17180,9,1260,0.42,2,0,7,1,1
17181,9,1260,0.4,3,2,1,1,1
17182,9,1260,0.45,3,2,2,1,1
17183,5,1260,0.49,3,3,2,1,1
17184,5,1260,0.4,2,0,6,1,1
17185,5,1260,0.41,2,0,7,1,1
17186,6,1260,0.5,2,5,4,1,1
17187,9,1260,0.4,3,0,4,1,1
17188,7,1260,0.51,3,3,5,1,1
17189,6,1260,0.4,2,0,1,1,1
17190,5,1260,0.52,2,1,3,1,1
17191,9,1260,0.34,3,2,6,1,1
17192,2,1260,0.5,2,2,7,1,1
17193,2,1260,0.5,4,0,4,1,1
17194,9,1260,0.5,4,4,3,1,1
17195,9,1260,0.34,3,1,7,1,1
17196,9,1260,0.45,1,2,5,1,1
17197,9,1260,0.4,3,1,6,1,1
17198,9,1260,0.4,2,0,4,1,1
17199,9,1260,0.5,3,6,3,1,1
17200,2,1260,0.57,2,2,5,1,1
17201,6,1260,0.51,2,0,5,1,1
17202,6,1260,0.54,2,4,5,1,1
17203,9,1260,0.35,3,2,6,1,1
17204,9,1260,0.45,4,0,5,1,1
17205,9,1260,0.37,3,2,6,1,1
17206,6,1260,0.5,1,0,5,1,1
17207,6,1260,0.5,2,1,3,1,1
17208,2,1260,0.5,2,4,7,1,1
17209,9,1260,0.42,4,2,7,1,1
17210,9,1260,0.58,4,6,3,1,1
17211,5,1260,0.5,3,0,3,1,1
17212,9,1260,0.4,4,1,5,1,1
17213,6,1260,0.53,2,3,4,1,1
17214,9,1260,0.46,3,1,2,1,1
17215,9,1260,0.41,3,2,6,1,1
17216,9,1260,0.51,3,6,6,1,1
17217,9,1260,0.4,4,3,4,1,1
17218,3,1260,0.5,3,0,3,1,1
17219,3,1260,0.52,2,1,3,1,1
17220,2,1260,0.41,2,0,7,1,1
17221,7,1260,0.5,1,0,4,1,1
17222,9,1260,0.36,3,0,7,1,1
17223,9,1260,0.5,3,5,2,1,1
17224,6,1270,0.5,2,1,4,1,1
17225,9,1270,0.5,3,6,3,1,1
17226,9,1270,0.5,4,2,3,1,1
17227,9,1270,0.5,0,4,5,2,1
17228,9,1270,0.42,3,2,4,1,1
17229,9,1270,0.5,3,2,3,1,1
17230,9,1270,0.3,4,0,1,1,1
17231,9,1270,0.4,3,2,4,1,1
17232,9,1270,0.43,3,2,6,1,1
17233,8,1270,0.61,3,5,2,1,1
17234,7,1270,0.51,2,4,5,1,1
17235,9,1270,0.36,3,0,6,1,1
17236,9,1270,0.42,3,2,7,1,1
17237,9,1270,0.45,4,3,5,1,1
17238,2,1270,0.5,2,0,5,1,1
17239,9,1270,0.57,2,3,3,1,1
17240,9,1270,0.53,3,5,3,1,1
17241,9,1270,0.35,3,2,6,1,1
17242,9,1270,0.4,2,0,5,1,1
17243,7,1270,0.42,2,1,1,1,1
17244,9,1270,0.35,3,1,6,1,1
17245,9,1270,0.32,3,1,1,1,1
17246,9,1270,0.4,3,3,6,1,1
17247,9,1270,0.4,3,2,5,1,1
17248,9,1270,0.4,2,2,6,1,1
17249,7,1270,0.5,2,1,5,1,1
17250,9,1270,0.5,4,4,3,1,1
17251,9,1270,0.4,3,0,6,1,1
17252,9,1270,0.34,3,0,1,1,1
17253,9,1270,0.5,2,3,3,1,1
17254,9,1270,0.43,3,2,4,1,1
17255,9,1270,0.32,3,0,6,1,1
17256,6,1270,0.53,2,1,3,1,1
17257,9,1270,0.4,2,2,4,1,1
17258,9,1270,0.37,3,0,7,1,1
17259,4,1270,0.5,2,4,4,1,1
17260,9,1270,0.4,3,4,5,1,1
17261,9,1270,0.4,2,1,6,1,1
17262,4,1270,0.4,2,0,1,1,1
17263,9,1270,0.37,3,0,4,1,1
17264,5,1270,0.5,2,1,3,1,1
17265,9,1270,0.4,3,3,7,1,1
17266,9,1270,0.4,3,1,4,1,1
17267,5,1270,0.43,2,2,7,1,1
17268,9,1270,0.4,4,3,4,1,1
17269,9,1270,0.41,3,1,5,1,1
17270,2,1270,0.51,4,3,1,1,1
17271,9,1270,0.45,3,4,4,1,1
17272,9,1270,0.41,3,4,4,1,1
17273,9,1270,0.4,2,2,5,1,1
17274,4,1270,0.61,4,5,2,1,1
17275,7,1270,0.5,2,1,4,1,1
17276,9,1270,0.5,4,3,3,1,1
17277,9,1270,0.5,1,1,3,1,1
17278,9,1270,0.5,1,5,2,1,1
17279,9,1270,0.42,3,3,6,1,1
17280,9,1270,0.43,3,2,5,1,1
17281,1,1270,0.5,3,4,4,1,1
17282,7,1270,0.5,1,2,7,1,1
17283,7,1270,0.46,2,0,7,1,1
17284,9,1270,0.31,3,0,6,1,1
17285,9,1270,0.41,3,0,5,1,1
17286,9,1270,0.45,4,3,7,1,1
17287,6,1270,0.54,2,2,4,1,1
17288,9,1270,0.34,3,1,6,1,1
17289,9,1270,0.4,2,0,7,1,1
17290,9,1270,0.41,3,3,6,1,1
17291,9,1270,0.42,3,2,5,1,1
17292,4,1270,0.5,2,1,5,1,1
17293,9,1270,0.43,3,1,6,1,1
17294,9,1270,0.31,3,0,1,1,1
17295,9,1270,0.5,4,5,5,1,1
17296,9,1270,0.4,3,0,5,1,1
17297,9,1270,0.38,3,2,1,1,1
17298,9,1270,0.41,3,2,5,1,1
17299,2,1270,0.5,4,0,4,1,1
17300,9,1270,0.4,4,3,6,1,1
17301,9,1270,0.3,3,0,1,1,1
17302,9,1270,0.42,3,4,6,1,1
17303,7,1270,0.51,2,4,4,1,1
17304,3,1270,0.53,2,5,4,1,1
17305,2,1270,0.5,4,4,4,1,1
17306,9,1270,0.4,3,3,5,1,1
17307,4,1270,0.5,2,1,3,1,1
17308,5,1270,0.5,2,2,3,1,1
17309,7,1270,0.55,2,5,5,1,1
17310,9,1270,0.57,3,6,2,1,1
17311,7,1270,0.7,4,6,3,1,1
17312,5,1270,0.5,2,4,2,1,1
17313,9,1270,0.41,3,0,4,1,1
17314,9,1270,0.35,3,2,1,1,1
17315,5,1270,0.51,2,2,5,1,1
17316,0,1270,0.56,2,1,5,1,1
17317,7,1270,0.46,2,2,5,1,1
17318,7,1270,0.5,4,1,4,1,1
17319,9,1270,0.4,4,0,6,1,1
17320,9,1270,0.44,3,4,6,1,1
17321,9,1270,0.5,3,6,5,1,1
17322,3,1270,0.51,2,2,2,1,1
17323,8,1270,0.5,3,2,5,1,1
17324,4,1270,0.55,4,4,4,1,1
17325,6,1270,0.52,2,0,5,1,1
17326,9,1270,0.4,4,1,6,1,1
17327,5,1270,0.54,2,0,5,1,1
17328,6,1270,0.53,2,3,4,1,1
17329,9,1270,0.46,4,0,5,1,1
17330,9,1270,0.45,2,3,6,1,1
17331,9,1270,0.4,3,1,6,1,1
17332,5,1270,0.61,4,3,3,1,1
17333,9,1270,0.47,3,3,6,1,1
17334,9,1270,0.4,4,0,4,1,1
17335,9,1270,0.33,3,2,6,1,1
17336,9,1270,0.32,3,0,1,1,1
17337,9,1270,0.44,2,0,7,1,1
17338,9,1270,0.46,4,4,7,1,1
17339,9,1270,0.4,3,1,7,1,1
17340,9,1270,0.61,3,6,2,1,1
17341,9,1270,0.4,3,4,7,1,1
17342,9,1270,0.41,4,0,6,1,1
17343,9,1270,0.4,2,0,6,1,1
17344,9,1270,0.45,3,4,6,1,1
17345,9,1270,0.4,2,1,7,1,1
17346,9,1270,0.55,3,6,7,1,1
17347,9,1270,0.4,3,0,4,1,1
17348,9,1270,0.45,3,3,6,1,1
17349,9,1270,0.4,2,3,6,1,1
17350,9,1270,0.4,3,1,5,1,1
17351,5,1270,0.43,3,1,4,1,1
17352,1,1270,0.5,3,0,4,1,1
17353,5,1270,0.5,4,1,2,1,1
17354,9,1270,0.4,3,1,2,1,1
17355,6,1270,0.5,2,1,5,1,1
17356,9,1270,0.33,3,1,1,1,1
17357,9,1270,0.41,3,1,7,1,1
17358,9,1270,0.38,3,2,6,1,1
17359,6,1270,0.53,1,1,4,1,1
17360,9,1270,0.45,4,4,4,1,1
17361,9,1270,0.46,4,3,7,1,1
17362,9,1270,0.34,3,0,6,1,1
17363,9,1270,0.42,3,0,2,1,1
17364,9,1270,0.5,3,5,2,1,1
17365,9,1270,0.4,3,0,2,1,1
17366,9,1270,0.38,2,1,1,1,1
17367,9,1270,0.4,3,0,7,1,1
17368,9,1270,0.38,3,1,6,1,1
17369,9,1270,0.44,3,1,5,1,1
17370,9,1270,0.41,3,1,4,1,1
17371,5,1270,0.5,4,2,2,1,1
17372,5,1270,0.5,2,2,2,1,1
17373,5,1270,0.5,2,0,2,1,1
17374,6,1270,0.5,2,1,7,1,1
17375,4,1270,0.5,2,0,3,1,1
17376,9,1270,0.3,2,0,1,1,1
17377,5,1270,0.5,3,0,2,1,1
17378,9,1270,0.4,3,3,4,1,1
17379,2,1270,0.5,4,3,4,1,1
17380,5,1270,0.51,3,1,3,1,1
17381,2,1270,0.61,3,2,3,1,1
17382,5,1270,0.4,4,1,6,1,1
17383,9,1270,0.6,2,6,5,3,1
17384,9,1270,0.37,3,3,6,1,1
17385,9,1270,0.42,3,1,7,1,1
17386,2,1270,0.6,4,0,2,1,1
17387,6,1270,0.55,2,5,2,1,1
17388,6,1270,0.5,4,6,6,1,1
17389,9,1270,0.38,3,0,7,1,1
17390,9,1270,0.45,4,1,4,1,1
17391,9,1270,0.39,3,2,6,1,1
17392,9,1270,0.38,3,1,7,1,1
17393,2,1270,0.65,3,5,6,1,1
17394,2,1270,0.5,3,4,7,1,1
17395,9,1270,0.51,3,3,3,1,1
17396,9,1270,0.4,4,2,4,1,1
17397,9,1270,0.4,2,0,4,1,1
17398,6,1270,0.5,4,0,5,1,1
17399,9,1270,0.46,3,4,2,1,1
17400,9,1270,0.37,3,2,6,1,1
17401,9,1270,0.36,3,1,5,1,1
17402,9,1270,0.5,3,6,6,1,1
17403,9,1270,0.4,4,2,5,1,1
17404,3,1270,0.5,2,3,2,1,1
17405,2,1270,0.4,3,0,1,1,1
17406,2,1270,0.56,3,3,7,1,1
17407,9,1270,0.43,3,3,5,1,1
17408,6,1270,0.5,2,1,2,1,1
17409,2,1270,0.6,2,3,3,1,1
17410,9,1270,0.5,4,0,3,1,1
17411,2,1270,0.5,2,3,4,1,1
17412,6,1270,0.5,4,3,2,1,1
17413,9,1270,0.33,3,0,6,1,1
17414,6,1280,0.5,2,0,5,1,1
17415,9,1280,0.34,3,1,6,1,1
17416,9,1280,0.42,3,3,1,1,1
17417,9,1280,0.4,2,1,6,1,1
17418,9,1280,0.4,2,1,7,1,1
17419,9,1280,0.45,4,2,2,1,1
17420,7,1280,0.5,2,1,4,1,1
17421,9,1280,0.46,4,4,4,1,1
17422,9,1280,0.42,3,3,6,1,1
17423,9,1280,0.4,2,0,7,1,1
17424,9,1280,0.4,2,2,6,1,1
17425,9,1280,0.4,4,0,6,1,1
17426,4,1280,0.55,4,0,5,1,1
17427,9,1280,0.4,3,3,7,1,1
17428,9,1280,0.43,3,2,1,1,1
17429,9,1280,0.5,2,1,3,1,1
17430,9,1280,0.4,3,1,7,1,1
17431,6,1280,0.5,1,0,4,1,1
17432,9,1280,0.37,3,2,1,1,1
17433,9,1280,0.4,3,1,4,1,1
17434,2,1280,0.51,3,2,7,1,1
17435,9,1280,0.38,3,2,1,1,1
17436,9,1280,0.4,3,1,1,1,1
17437,9,1280,0.36,3,0,7,1,1
17438,9,1280,0.4,3,4,5,1,1
17439,2,1280,0.5,2,1,7,1,1
17440,9,1280,0.4,3,2,5,1,1
17441,9,1280,0.41,3,3,7,1,1
17442,9,1280,0.4,3,2,7,1,1
17443,9,1280,0.46,4,0,4,1,1
17444,9,1280,0.5,1,4,2,1,1
17445,9,1280,0.4,3,0,5,1,1
17446,9,1280,0.5,0,3,2,1,1
17447,2,1280,0.65,2,2,3,1,1
17448,9,1280,0.41,3,2,4,1,1
17449,6,1280,0.5,4,3,4,1,1
17450,9,1280,0.4,2,2,5,1,1
17451,9,1280,0.4,2,2,4,1,1
17452,9,1280,0.6,2,6,3,1,1
17453,9,1280,0.5,3,0,3,1,1
17454,7,1280,0.52,2,0,4,1,1
17455,9,1280,0.41,3,1,4,1,1
17456,9,1280,0.45,2,0,5,1,1
17457,9,1280,0.46,4,3,5,1,1
17458,9,1280,0.45,4,3,5,1,1
17459,1,1280,0.5,3,0,5,1,1
17460,9,1280,0.4,4,2,1,1,1
17461,9,1280,0.44,2,3,5,1,1
17462,9,1280,0.41,4,3,7,1,1
17463,9,1280,0.54,3,5,3,1,1
17464,9,1280,0.4,3,4,1,1,1
17465,9,1280,0.44,3,3,4,1,1
17466,5,1280,0.5,2,4,2,1,1
17467,9,1280,0.45,3,2,2,1,1
17468,9,1280,0.36,3,1,6,1,1
17469,9,1280,0.41,3,4,4,1,1
17470,6,1280,0.5,3,0,2,1,1
17471,9,1280,0.38,3,0,4,1,1
17472,9,1280,0.4,2,0,5,1,1
17473,5,1280,0.5,2,1,2,1,1
17474,9,1280,0.4,3,2,6,1,1
17475,5,1280,0.5,2,0,3,1,1
17476,2,1280,0.5,2,2,5,1,1
17477,9,1280,0.4,3,3,4,1,1
17478,5,1280,0.4,2,0,5,1,1
17479,2,1280,0.6,4,5,7,1,1
17480,9,1280,0.4,3,3,5,1,1
17481,9,1280,0.62,3,6,2,1,1
17482,9,1280,0.54,3,4,3,1,1
17483,5,1280,0.51,1,1,4,1,1
17484,7,1280,0.5,2,2,6,1,1
17485,4,1280,0.52,2,1,2,1,1
17486,9,1280,0.3,3,3,6,1,1
17487,9,1280,0.34,3,2,0,1,1
17488,9,1280,0.4,4,0,4,1,1
17489,9,1280,0.42,3,0,6,1,1
17490,4,1280,0.54,2,5,6,1,1
17491,9,1280,0.36,3,2,6,1,1
17492,9,1280,0.45,3,1,2,1,1
17493,9,1280,0.45,3,4,4,1,1
17494,9,1280,0.45,4,1,4,1,1
17495,3,1280,0.5,2,5,7,1,1
17496,9,1280,0.45,4,2,4,1,1
17497,5,1280,0.5,2,1,5,1,1
17498,9,1280,0.38,2,1,6,1,1
17499,9,1280,0.36,3,0,1,1,1
17500,9,1280,0.5,2,5,7,1,1
17501,9,1280,0.5,4,5,3,3,1
17502,9,1280,0.43,3,4,6,1,1
17503,9,1280,0.43,3,2,5,1,1
17504,9,1280,0.5,4,5,5,1,1
17505,9,1280,0.4,3,2,4,1,1
17506,9,1280,0.4,2,1,4,1,1
17507,9,1280,0.4,4,0,5,1,1
17508,9,1280,0.5,2,5,3,1,1
17509,5,1280,0.5,2,0,2,1,1
17510,9,1280,0.37,3,0,7,1,1
17511,2,1280,0.52,3,1,7,1,1
17512,2,1280,0.5,4,4,4,1,1
17513,9,1280,0.43,3,0,4,1,1
17514,2,1280,0.5,2,0,5,1,1
17515,5,1280,0.51,2,1,2,1,1
17516,9,1280,0.53,3,4,3,1,1
17517,2,1280,0.51,4,0,5,1,1
17518,9,1280,0.33,3,1,6,1,1
17519,9,1280,0.39,3,3,6,1,1
17520,6,1280,0.54,2,4,4,1,1
17521,9,1280,0.4,3,0,4,1,1
17522,6,1280,0.5,2,1,4,1,1
17523,6,1280,0.52,4,0,4,1,1
17524,9,1280,0.38,3,2,6,1,1
17525,9,1280,0.4,2,3,6,1,1
17526,9,1280,0.41,3,3,5,1,1
17527,9,1280,0.42,3,1,5,1,1
17528,9,1280,0.41,3,2,5,1,1
17529,6,1280,0.5,2,2,5,1,1
17530,9,1280,0.41,3,3,4,1,1
17531,9,1280,0.33,3,0,1,1,1
17532,9,1280,0.46,3,4,7,1,1
17533,9,1280,0.46,3,2,3,1,1
17534,9,1280,0.6,1,4,3,1,1
17535,9,1280,0.47,3,4,5,1,1
17536,9,1280,0.42,3,2,4,1,1
17537,9,1280,0.5,4,6,6,1,1
17538,9,1280,0.41,4,0,6,1,1
17539,9,1280,0.5,3,5,2,1,1
17540,9,1280,0.32,3,0,6,1,1
17541,5,1280,0.5,3,1,3,1,1
17542,2,1280,0.5,2,3,5,1,1
17543,9,1280,0.46,4,2,4,1,1
17544,2,1280,0.61,2,3,3,1,1
17545,5,1280,0.51,2,2,3,1,1
